fold,label_fraction,split,stratum,users,fraction,overall_users,overall_fraction,abs_frac_diff
4,0.05,train_pool,22-23,17,0.041666666666666664,22,0.043222003929273084,0.0015553372626064196
4,0.05,train_pool,24-25,12,0.029411764705882353,15,0.029469548133595286,5.7783427712933266e-05
4,0.05,train_pool,26-27,14,0.03431372549019608,17,0.03339882121807466,0.0009149042721214237
4,0.05,train_pool,28-29,17,0.041666666666666664,21,0.0412573673870334,0.00040929927963326285
4,0.05,train_pool,30-31,9,0.022058823529411766,11,0.021611001964636542,0.00044782156477522414
4,0.05,train_pool,32-33,15,0.03676470588235294,18,0.03536345776031434,0.0014012481220386022
4,0.05,train_pool,34-35,18,0.04411764705882353,22,0.043222003929273084,0.0008956431295504483
4,0.05,train_pool,36-37,16,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
4,0.05,train_pool,38-39,11,0.02696078431372549,13,0.025540275049115914,0.0014205092646095777
4,0.05,train_pool,40-41,11,0.02696078431372549,14,0.0275049115913556,0.0005441272776301083
4,0.05,train_pool,42-43,18,0.04411764705882353,23,0.04518664047151277,0.0010689934126892411
4,0.05,train_pool,44-45,9,0.022058823529411766,12,0.023575638506876228,0.0015168149774644618
4,0.05,train_pool,46-47,13,0.031862745098039214,17,0.03339882121807466,0.0015360761200354442
4,0.05,train_pool,48-49,11,0.02696078431372549,14,0.0275049115913556,0.0005441272776301083
4,0.05,train_pool,50,8,0.0196078431372549,10,0.019646365422396856,3.8522285141954354e-05
4,0.05,train_pool,51-55,27,0.0661764705882353,33,0.06483300589390963,0.001343464694325669
4,0.05,train_pool,56-60,22,0.05392156862745098,28,0.0550098231827112,0.0010882545552602166
4,0.05,train_pool,61-65,2,0.004901960784313725,2,0.003929273084479371,0.0009726876998343544
4,0.05,train_pool,66-67,1,0.0024509803921568627,1,0.0019646365422396855,0.0004863438499171772
4,0.05,train_fraction,10-11,0,0.0,21,0.0412573673870334,0.0412573673870334
4,0.05,train_fraction,12-13,2,0.1,37,0.07269155206286837,0.027308447937131636
4,0.05,train_fraction,14-15,2,0.1,57,0.11198428290766209,0.011984282907662083
4,0.05,train_fraction,16-17,2,0.1,37,0.07269155206286837,0.027308447937131636
4,0.05,train_fraction,18-19,2,0.1,20,0.03929273084479371,0.06070726915520629
4,0.05,train_fraction,20-21,2,0.1,24,0.047151277013752456,0.05284872298624755
4,0.05,train_fraction,22-23,0,0.0,22,0.043222003929273084,0.043222003929273084
4,0.05,train_fraction,24-25,0,0.0,15,0.029469548133595286,0.029469548133595286
4,0.05,train_fraction,26-27,2,0.1,17,0.03339882121807466,0.06660117878192534
4,0.05,train_fraction,28-29,0,0.0,21,0.0412573673870334,0.0412573673870334
4,0.05,train_fraction,30-31,1,0.05,11,0.021611001964636542,0.02838899803536346
4,0.05,train_fraction,32-33,0,0.0,18,0.03536345776031434,0.03536345776031434
4,0.05,train_fraction,34-35,1,0.05,22,0.043222003929273084,0.006777996070726919
4,0.05,train_fraction,36-37,0,0.0,20,0.03929273084479371,0.03929273084479371
4,0.05,train_fraction,38-39,1,0.05,13,0.025540275049115914,0.02445972495088409
4,0.05,train_fraction,40-41,2,0.1,14,0.0275049115913556,0.07249508840864441
4,0.05,train_fraction,42-43,1,0.05,23,0.04518664047151277,0.004813359528487229
4,0.05,train_fraction,44-45,0,0.0,12,0.023575638506876228,0.023575638506876228
4,0.05,train_fraction,46-47,0,0.0,17,0.03339882121807466,0.03339882121807466
4,0.05,train_fraction,48-49,0,0.0,14,0.0275049115913556,0.0275049115913556
4,0.05,train_fraction,50,0,0.0,10,0.019646365422396856,0.019646365422396856
4,0.05,train_fraction,51-55,0,0.0,33,0.06483300589390963,0.06483300589390963
4,0.05,train_fraction,56-60,2,0.1,28,0.0550098231827112,0.044990176817288806
4,0.05,train_fraction,61-65,0,0.0,2,0.003929273084479371,0.003929273084479371
4,0.05,train_fraction,66-67,0,0.0,1,0.0019646365422396855,0.0019646365422396855
4,0.05,val,10-11,4,0.039603960396039604,21,0.0412573673870334,0.001653406990993797
4,0.05,val,12-13,8,0.07920792079207921,37,0.07269155206286837,0.006516368729210839
4,0.05,val,14-15,11,0.10891089108910891,57,0.11198428290766209,0.0030733918185531783
4,0.05,val,16-17,7,0.06930693069306931,37,0.07269155206286837,0.003384621369799057
4,0.05,val,18-19,4,0.039603960396039604,20,0.03929273084479371,0.00031122955124589236
4,0.05,val,20-21,5,0.04950495049504951,24,0.047151277013752456,0.0023536734812970514
4,0.05,val,22-23,5,0.04950495049504951,22,0.043222003929273084,0.006282946565776423
4,0.05,val,24-25,3,0.0297029702970297,15,0.029469548133595286,0.0002334221634344158
4,0.05,val,26-27,3,0.0297029702970297,17,0.03339882121807466,0.003695850921044956
4,0.05,val,28-29,4,0.039603960396039604,21,0.0412573673870334,0.001653406990993797
4,0.05,val,30-31,2,0.019801980198019802,11,0.021611001964636542,0.0018090217666167398
4,0.05,val,32-33,3,0.0297029702970297,18,0.03536345776031434,0.005660487463284639
4,0.05,val,34-35,4,0.039603960396039604,22,0.043222003929273084,0.0036180435332334795
4,0.05,val,36-37,4,0.039603960396039604,20,0.03929273084479371,0.00031122955124589236
4,0.05,val,38-39,2,0.019801980198019802,13,0.025540275049115914,0.005738294851096112
4,0.05,val,40-41,3,0.0297029702970297,14,0.0275049115913556,0.0021980587056741017
4,0.05,val,42-43,5,0.04950495049504951,23,0.04518664047151277,0.004318310023536734
4,0.05,val,44-45,3,0.0297029702970297,12,0.023575638506876228,0.006127331790153474
4,0.05,val,46-47,4,0.039603960396039604,17,0.03339882121807466,0.006205139177964947
4,0.05,val,48-49,3,0.0297029702970297,14,0.0275049115913556,0.0021980587056741017
4,0.05,val,50,2,0.019801980198019802,10,0.019646365422396856,0.00015561477562294618
4,0.05,val,51-55,6,0.0594059405940594,33,0.06483300589390963,0.005427065299850223
4,0.05,val,56-60,6,0.0594059405940594,28,0.0550098231827112,0.0043961174113482035
4,0.05,val,61-65,0,0.0,2,0.003929273084479371,0.003929273084479371
4,0.05,val,66-67,0,0.0,1,0.0019646365422396855,0.0019646365422396855
4,0.10,overall,10-11,21,0.0412573673870334,21,0.0412573673870334,0.0
4,0.10,overall,12-13,37,0.07269155206286837,37,0.07269155206286837,0.0
4,0.10,overall,14-15,57,0.11198428290766209,57,0.11198428290766209,0.0
4,0.10,overall,16-17,37,0.07269155206286837,37,0.07269155206286837,0.0
4,0.10,overall,18-19,20,0.03929273084479371,20,0.03929273084479371,0.0
4,0.10,overall,20-21,24,0.047151277013752456,24,0.047151277013752456,0.0
4,0.10,overall,22-23,22,0.043222003929273084,22,0.043222003929273084,0.0
4,0.10,overall,24-25,15,0.029469548133595286,15,0.029469548133595286,0.0
4,0.10,overall,26-27,17,0.03339882121807466,17,0.03339882121807466,0.0
4,0.10,overall,28-29,21,0.0412573673870334,21,0.0412573673870334,0.0
4,0.10,overall,30-31,11,0.021611001964636542,11,0.021611001964636542,0.0
4,0.10,overall,32-33,18,0.03536345776031434,18,0.03536345776031434,0.0
4,0.10,overall,34-35,22,0.043222003929273084,22,0.043222003929273084,0.0
4,0.10,overall,36-37,20,0.03929273084479371,20,0.03929273084479371,0.0
4,0.10,overall,38-39,13,0.025540275049115914,13,0.025540275049115914,0.0
4,0.10,overall,40-41,14,0.0275049115913556,14,0.0275049115913556,0.0
4,0.10,overall,42-43,23,0.04518664047151277,23,0.04518664047151277,0.0
4,0.10,overall,44-45,12,0.023575638506876228,12,0.023575638506876228,0.0
4,0.10,overall,46-47,17,0.03339882121807466,17,0.03339882121807466,0.0
4,0.10,overall,48-49,14,0.0275049115913556,14,0.0275049115913556,0.0
4,0.10,overall,50,10,0.019646365422396856,10,0.019646365422396856,0.0
4,0.10,overall,51-55,33,0.06483300589390963,33,0.06483300589390963,0.0
4,0.10,overall,56-60,28,0.0550098231827112,28,0.0550098231827112,0.0
4,0.10,overall,61-65,2,0.003929273084479371,2,0.003929273084479371,0.0
4,0.10,overall,66-67,1,0.0019646365422396855,1,0.0019646365422396855,0.0
4,0.10,train_pool,10-11,17,0.041666666666666664,21,0.0412573673870334,0.00040929927963326285
4,0.10,train_pool,12-13,29,0.07107843137254902,37,0.07269155206286837,0.001613120690319353
4,0.10,train_pool,14-15,46,0.11274509803921569,57,0.11198428290766209,0.0007608151315535994
4,0.10,train_pool,16-17,30,0.07352941176470588,37,0.07269155206286837,0.000837859701837515
4,0.10,train_pool,18-19,16,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
4,0.10,train_pool,20-21,19,0.04656862745098039,24,0.047151277013752456,0.0005826495627720626
4,0.10,train_pool,22-23,17,0.041666666666666664,22,0.043222003929273084,0.0015553372626064196
4,0.10,train_pool,24-25,12,0.029411764705882353,15,0.029469548133595286,5.7783427712933266e-05
4,0.10,train_pool,26-27,14,0.03431372549019608,17,0.03339882121807466,0.0009149042721214237
4,0.10,train_pool,28-29,17,0.041666666666666664,21,0.0412573673870334,0.00040929927963326285
4,0.10,train_pool,30-31,9,0.022058823529411766,11,0.021611001964636542,0.00044782156477522414
4,0.10,train_pool,32-33,15,0.03676470588235294,18,0.03536345776031434,0.0014012481220386022
4,0.10,train_pool,34-35,18,0.04411764705882353,22,0.043222003929273084,0.0008956431295504483
4,0.10,train_pool,36-37,16,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
4,0.10,train_pool,38-39,11,0.02696078431372549,13,0.025540275049115914,0.0014205092646095777
4,0.10,train_pool,40-41,11,0.02696078431372549,14,0.0275049115913556,0.0005441272776301083
4,0.10,train_pool,42-43,18,0.04411764705882353,23,0.04518664047151277,0.0010689934126892411
4,0.10,train_pool,44-45,9,0.022058823529411766,12,0.023575638506876228,0.0015168149774644618
4,0.10,train_pool,46-47,13,0.031862745098039214,17,0.03339882121807466,0.0015360761200354442
4,0.10,train_pool,48-49,11,0.02696078431372549,14,0.0275049115913556,0.0005441272776301083
4,0.10,train_pool,50,8,0.0196078431372549,10,0.019646365422396856,3.8522285141954354e-05
4,0.10,train_pool,51-55,27,0.0661764705882353,33,0.06483300589390963,0.001343464694325669
4,0.10,train_pool,56-60,22,0.05392156862745098,28,0.0550098231827112,0.0010882545552602166
4,0.10,train_pool,61-65,2,0.004901960784313725,2,0.003929273084479371,0.0009726876998343544
4,0.10,train_pool,66-67,1,0.0024509803921568627,1,0.0019646365422396855,0.0004863438499171772
4,0.10,train_fraction,10-11,2,0.04878048780487805,21,0.0412573673870334,0.007523120417844649
4,0.10,train_fraction,12-13,3,0.07317073170731707,37,0.07269155206286837,0.000479179644448699
4,0.10,train_fraction,14-15,4,0.0975609756097561,57,0.11198428290766209,0.014423307297905988
4,0.10,train_fraction,16-17,3,0.07317073170731707,37,0.07269155206286837,0.000479179644448699
4,0.10,train_fraction,18-19,1,0.024390243902439025,20,0.03929273084479371,0.014902486942354687
4,0.10,train_fraction,20-21,2,0.04878048780487805,24,0.047151277013752456,0.0016292107911255946
4,0.10,train_fraction,22-23,2,0.04878048780487805,22,0.043222003929273084,0.0055584838756049665
4,0.10,train_fraction,24-25,1,0.024390243902439025,15,0.029469548133595286,0.0050793042311562606
4,0.10,train_fraction,26-27,1,0.024390243902439025,17,0.03339882121807466,0.009008577315635632
4,0.10,train_fraction,28-29,2,0.04878048780487805,21,0.0412573673870334,0.007523120417844649
4,0.10,train_fraction,30-31,1,0.024390243902439025,11,0.021611001964636542,0.0027792419378024832
4,0.10,train_fraction,32-33,1,0.024390243902439025,18,0.03536345776031434,0.010973213857875315
4,0.10,train_fraction,34-35,2,0.04878048780487805,22,0.043222003929273084,0.0055584838756049665
4,0.10,train_fraction,36-37,1,0.024390243902439025,20,0.03929273084479371,0.014902486942354687
4,0.10,train_fraction,38-39,1,0.024390243902439025,13,0.025540275049115914,0.0011500311466768887
4,0.10,train_fraction,40-41,1,0.024390243902439025,14,0.0275049115913556,0.0031146676889165746
4,0.10,train_fraction,42-43,2,0.04878048780487805,23,0.04518664047151277,0.003593847333365277
4,0.10,train_fraction,44-45,1,0.024390243902439025,12,0.023575638506876228,0.0008146053955627973
4,0.10,train_fraction,46-47,1,0.024390243902439025,17,0.03339882121807466,0.009008577315635632
4,0.10,train_fraction,48-49,1,0.024390243902439025,14,0.0275049115913556,0.0031146676889165746
4,0.10,train_fraction,50,1,0.024390243902439025,10,0.019646365422396856,0.004743878480042169
4,0.10,train_fraction,51-55,3,0.07317073170731707,33,0.06483300589390963,0.008337725813407443
4,0.10,train_fraction,56-60,2,0.04878048780487805,28,0.0550098231827112,0.006229335377833149
4,0.10,train_fraction,61-65,1,0.024390243902439025,2,0.003929273084479371,0.020460970817959653
4,0.10,train_fraction,66-67,1,0.024390243902439025,1,0.0019646365422396855,0.02242560736019934
4,0.10,val,10-11,4,0.039603960396039604,21,0.0412573673870334,0.001653406990993797
4,0.10,val,12-13,8,0.07920792079207921,37,0.07269155206286837,0.006516368729210839
4,0.10,val,14-15,11,0.10891089108910891,57,0.11198428290766209,0.0030733918185531783
4,0.10,val,16-17,7,0.06930693069306931,37,0.07269155206286837,0.003384621369799057
4,0.10,val,18-19,4,0.039603960396039604,20,0.03929273084479371,0.00031122955124589236
4,0.10,val,20-21,5,0.04950495049504951,24,0.047151277013752456,0.0023536734812970514
4,0.10,val,22-23,5,0.04950495049504951,22,0.043222003929273084,0.006282946565776423
4,0.10,val,24-25,3,0.0297029702970297,15,0.029469548133595286,0.0002334221634344158
4,0.10,val,26-27,3,0.0297029702970297,17,0.03339882121807466,0.003695850921044956
4,0.10,val,28-29,4,0.039603960396039604,21,0.0412573673870334,0.001653406990993797
4,0.10,val,30-31,2,0.019801980198019802,11,0.021611001964636542,0.0018090217666167398
4,0.10,val,32-33,3,0.0297029702970297,18,0.03536345776031434,0.005660487463284639
4,0.10,val,34-35,4,0.039603960396039604,22,0.043222003929273084,0.0036180435332334795
4,0.10,val,36-37,4,0.039603960396039604,20,0.03929273084479371,0.00031122955124589236
4,0.10,val,38-39,2,0.019801980198019802,13,0.025540275049115914,0.005738294851096112
4,0.10,val,40-41,3,0.0297029702970297,14,0.0275049115913556,0.0021980587056741017
4,0.10,val,42-43,5,0.04950495049504951,23,0.04518664047151277,0.004318310023536734
4,0.10,val,44-45,3,0.0297029702970297,12,0.023575638506876228,0.006127331790153474
4,0.10,val,46-47,4,0.039603960396039604,17,0.03339882121807466,0.006205139177964947
4,0.10,val,48-49,3,0.0297029702970297,14,0.0275049115913556,0.0021980587056741017
4,0.10,val,50,2,0.019801980198019802,10,0.019646365422396856,0.00015561477562294618
4,0.10,val,51-55,6,0.0594059405940594,33,0.06483300589390963,0.005427065299850223
4,0.10,val,56-60,6,0.0594059405940594,28,0.0550098231827112,0.0043961174113482035
4,0.10,val,61-65,0,0.0,2,0.003929273084479371,0.003929273084479371
4,0.10,val,66-67,0,0.0,1,0.0019646365422396855,0.0019646365422396855
4,0.25,overall,10-11,21,0.0412573673870334,21,0.0412573673870334,0.0
4,0.25,overall,12-13,37,0.07269155206286837,37,0.07269155206286837,0.0
4,0.25,overall,14-15,57,0.11198428290766209,57,0.11198428290766209,0.0
4,0.25,overall,16-17,37,0.07269155206286837,37,0.07269155206286837,0.0
4,0.25,overall,18-19,20,0.03929273084479371,20,0.03929273084479371,0.0
4,0.25,overall,20-21,24,0.047151277013752456,24,0.047151277013752456,0.0
4,0.25,overall,22-23,22,0.043222003929273084,22,0.043222003929273084,0.0
4,0.25,overall,24-25,15,0.029469548133595286,15,0.029469548133595286,0.0
4,0.25,overall,26-27,17,0.03339882121807466,17,0.03339882121807466,0.0
4,0.25,overall,28-29,21,0.0412573673870334,21,0.0412573673870334,0.0
4,0.25,overall,30-31,11,0.021611001964636542,11,0.021611001964636542,0.0
4,0.25,overall,32-33,18,0.03536345776031434,18,0.03536345776031434,0.0
4,0.25,overall,34-35,22,0.043222003929273084,22,0.043222003929273084,0.0
4,0.25,overall,36-37,20,0.03929273084479371,20,0.03929273084479371,0.0
4,0.25,overall,38-39,13,0.025540275049115914,13,0.025540275049115914,0.0
4,0.25,overall,40-41,14,0.0275049115913556,14,0.0275049115913556,0.0
4,0.25,overall,42-43,23,0.04518664047151277,23,0.04518664047151277,0.0
4,0.25,overall,44-45,12,0.023575638506876228,12,0.023575638506876228,0.0
4,0.25,overall,46-47,17,0.03339882121807466,17,0.03339882121807466,0.0
4,0.25,overall,48-49,14,0.0275049115913556,14,0.0275049115913556,0.0
4,0.25,overall,50,10,0.019646365422396856,10,0.019646365422396856,0.0
4,0.25,overall,51-55,33,0.06483300589390963,33,0.06483300589390963,0.0
4,0.25,overall,56-60,28,0.0550098231827112,28,0.0550098231827112,0.0
4,0.25,overall,61-65,2,0.003929273084479371,2,0.003929273084479371,0.0
4,0.25,overall,66-67,1,0.0019646365422396855,1,0.0019646365422396855,0.0
4,0.25,train_pool,10-11,17,0.041666666666666664,21,0.0412573673870334,0.00040929927963326285
4,0.25,train_pool,12-13,29,0.07107843137254902,37,0.07269155206286837,0.001613120690319353
4,0.25,train_pool,14-15,46,0.11274509803921569,57,0.11198428290766209,0.0007608151315535994
4,0.25,train_pool,16-17,30,0.07352941176470588,37,0.07269155206286837,0.000837859701837515
4,0.25,train_pool,18-19,16,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
4,0.25,train_pool,20-21,19,0.04656862745098039,24,0.047151277013752456,0.0005826495627720626
4,0.25,train_pool,22-23,17,0.041666666666666664,22,0.043222003929273084,0.0015553372626064196
4,0.25,train_pool,24-25,12,0.029411764705882353,15,0.029469548133595286,5.7783427712933266e-05
4,0.25,train_pool,26-27,14,0.03431372549019608,17,0.03339882121807466,0.0009149042721214237
4,0.25,train_pool,28-29,17,0.041666666666666664,21,0.0412573673870334,0.00040929927963326285
4,0.25,train_pool,30-31,9,0.022058823529411766,11,0.021611001964636542,0.00044782156477522414
4,0.25,train_pool,32-33,15,0.03676470588235294,18,0.03536345776031434,0.0014012481220386022
4,0.25,train_pool,34-35,18,0.04411764705882353,22,0.043222003929273084,0.0008956431295504483
4,0.25,train_pool,36-37,16,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
4,0.25,train_pool,38-39,11,0.02696078431372549,13,0.025540275049115914,0.0014205092646095777
4,0.25,train_pool,40-41,11,0.02696078431372549,14,0.0275049115913556,0.0005441272776301083
4,0.25,train_pool,42-43,18,0.04411764705882353,23,0.04518664047151277,0.0010689934126892411
4,0.25,train_pool,44-45,9,0.022058823529411766,12,0.023575638506876228,0.0015168149774644618
4,0.25,train_pool,46-47,13,0.031862745098039214,17,0.03339882121807466,0.0015360761200354442
4,0.25,train_pool,48-49,11,0.02696078431372549,14,0.0275049115913556,0.0005441272776301083
4,0.25,train_pool,50,8,0.0196078431372549,10,0.019646365422396856,3.8522285141954354e-05
4,0.25,train_pool,51-55,27,0.0661764705882353,33,0.06483300589390963,0.001343464694325669
4,0.25,train_pool,56-60,22,0.05392156862745098,28,0.0550098231827112,0.0010882545552602166
4,0.25,train_pool,61-65,2,0.004901960784313725,2,0.003929273084479371,0.0009726876998343544
4,0.25,train_pool,66-67,1,0.0024509803921568627,1,0.0019646365422396855,0.0004863438499171772
4,0.25,train_fraction,10-11,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
